DATE,TIME,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,PEDCOND,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,NEIGHBOURHOOD_158
8/15/2006 8:00:00 AM,829,Major Arterial,Etobicoke York,43.615445,-79.55059,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Truck Driver,20 to 24,,,,,Yes,,Yes,,,,,Yes,,,,Etobicoke City Centre
8/15/2006 8:00:00 AM,829,Major Arterial,Etobicoke York,43.615445,-79.55059,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,35 to 39,,,,,Yes,,Yes,,,,,Yes,,,,Etobicoke City Centre
8/15/2006 8:00:00 AM,829,Major Arterial,Etobicoke York,43.615445,-79.55059,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,60 to 64,,,,,Yes,,Yes,,,,,Yes,,,,Etobicoke City Centre
8/15/2006 8:00:00 AM,1519,Major Arterial,Scarborough,43.811645,-79.26919,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,,,,,Yes,,,,,,,,,,,Agincourt North
8/15/2006 8:00:00 AM,1519,Major Arterial,Scarborough,43.811645,-79.26919,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,65 to 69,,,,,Yes,,,,,,,,,,,Agincourt North
7/22/2006 8:00:00 AM,640,Major Arterial,Toronto and East York,43.654545,-79.36399,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,,,,Yes,,,Yes,,,,Yes,Yes,,,Moss Park
7/22/2006 8:00:00 AM,640,Major Arterial,Toronto and East York,43.654545,-79.36399,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,,,,,Yes,,,Yes,,,,Yes,Yes,,,Moss Park
7/24/2006 8:00:00 AM,1428,Major Arterial,North York,43.784645,-79.48109,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,35 to 39,,,,,Yes,,,,,Yes,,,,,,York University Heights
7/24/2006 8:00:00 AM,1428,Major Arterial,North York,43.784645,-79.48109,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,15 to 19,,,,,Yes,,,,,Yes,,,,,,York University Heights
7/24/2006 8:00:00 AM,1428,Major Arterial,North York,43.784645,-79.48109,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,20 to 24,,,,,Yes,,,,,Yes,,,,,,York University Heights
7/24/2006 8:00:00 AM,1428,Major Arterial,North York,43.784645,-79.48109,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,60 to 64,,,,,Yes,,,,,Yes,,,,,,York University Heights
8/17/2006 8:00:00 AM,1828,Major Arterial,Toronto and East York,43.655045,-79.36209,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,,,,,Moss Park
8/17/2006 8:00:00 AM,1828,Major Arterial,Toronto and East York,43.655045,-79.36209,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,,,,,,,Moss Park
7/24/2006 8:00:00 AM,2348,Major Arterial,Toronto and East York,43.700245,-79.33769,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Passenger,25 to 29,,,,,Yes,,,,,Yes,,,,Yes,,Old East York
7/24/2006 8:00:00 AM,2348,Major Arterial,Toronto and East York,43.700245,-79.33769,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,,Yes,,,,,Yes,,,,Yes,,Old East York
7/24/2006 8:00:00 AM,2348,Major Arterial,Toronto and East York,43.700245,-79.33769,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,,,,,Yes,,,,,Yes,,,,Yes,,Old East York
6/30/2006 8:00:00 AM,1208,Minor Arterial,North York,43.765245,-79.42519,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,Yes,,,,Lansing-Westgate
6/30/2006 8:00:00 AM,1208,Minor Arterial,North York,43.765245,-79.42519,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,Yes,,,,Lansing-Westgate
7/26/2006 8:00:00 AM,2135,Major Arterial,Etobicoke York,43.721345,-79.54559,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Angle,Driver,20 to 24,,,,,Yes,,,,,Yes,,,,,,Elms-Old Rexdale
7/26/2006 8:00:00 AM,2135,Major Arterial,Etobicoke York,43.721345,-79.54559,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Angle,Passenger,60 to 64,,,,,Yes,,,,,Yes,,,,,,Elms-Old Rexdale
7/26/2006 8:00:00 AM,2135,Major Arterial,Etobicoke York,43.721345,-79.54559,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Angle,Driver,65 to 69,,,,,Yes,,,,,Yes,,,,,,Elms-Old Rexdale
8/21/2006 8:00:00 AM,1040,Major Arterial,North York,43.722145,-79.33279,,No Control,Clear,Daylight,Other,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,,Yes,,Yes,,,,,,,,,,,Flemingdon Park
8/21/2006 8:00:00 AM,1142,Major Arterial,Scarborough,43.789645,-79.25879,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,40 to 44,,,Yes,,Yes,,,,,Yes,,Yes,,,,Agincourt South-Malvern West
8/21/2006 8:00:00 AM,1142,Major Arterial,Scarborough,43.789645,-79.25879,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,75 to 79,,,Yes,,Yes,,,,,Yes,,Yes,,,,Agincourt South-Malvern West
5/17/2006 8:00:00 AM,1215,Local,North York,43.768745,-79.35689,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,75 to 79,,,,Yes,Yes,,,,,,,Yes,,,,Henry Farm
7/14/2006 8:00:00 AM,1600,Major Arterial,North York,43.702745,-79.41739,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,,,,,Yes,,,,,Yes,,,,,,Forest Hill North
7/14/2006 8:00:00 AM,1600,Major Arterial,North York,43.702745,-79.41739,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,,,,,Yes,,,,,Yes,,,,,,Forest Hill North
8/22/2006 8:00:00 AM,2004,Major Arterial,North York,43.696445,-79.45079,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,,,,,Yes,Yes,,,,,,,,,,Briar Hill-Belgravia
8/22/2006 8:00:00 AM,2046,Major Arterial,Scarborough,43.740245,-79.23209,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,Yes,,Yes,,,,Eglinton East
8/22/2006 8:00:00 AM,2046,Major Arterial,Scarborough,43.740245,-79.23209,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,,,Yes,,Yes,,,,,Yes,,Yes,,,,Eglinton East
8/22/2006 8:00:00 AM,2046,Major Arterial,Scarborough,43.740245,-79.23209,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,40 to 44,,,Yes,,Yes,,,,,Yes,,Yes,,,,Eglinton East
8/22/2006 8:00:00 AM,2046,Major Arterial,Scarborough,43.740245,-79.23209,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,Yes,,Yes,,,,Eglinton East
8/22/2006 8:00:00 AM,2046,Major Arterial,Scarborough,43.740245,-79.23209,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,,Yes,,Yes,,,,,Yes,,Yes,,,,Eglinton East
8/22/2006 8:00:00 AM,2046,Major Arterial,Scarborough,43.740245,-79.23209,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,,Yes,,Yes,,,,,Yes,,Yes,,,,Eglinton East
7/28/2006 8:00:00 AM,1610,Collector,Etobicoke York,43.602045,-79.51169,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,,,Yes,Yes,,,,,,,Yes,,,,New Toronto
7/28/2006 8:00:00 AM,1610,Collector,Etobicoke York,43.602045,-79.51169,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,,,,Yes,Yes,,,,,,,Yes,,,,New Toronto
7/31/2006 8:00:00 AM,1440,Major Arterial,Toronto and East York,43.651245,-79.47549,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,Yes,,,,High Park-Swansea
7/31/2006 8:00:00 AM,1440,Major Arterial,Toronto and East York,43.651245,-79.47549,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,,,Yes,,,,High Park-Swansea
8/23/2006 8:00:00 AM,954,,Toronto and East York,43.633245,-79.42779,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Passenger,40 to 44,,,,,Yes,,,,,Yes,,Yes,,,,Fort York-Liberty Village
8/23/2006 8:00:00 AM,954,,Toronto and East York,43.633245,-79.42779,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,,,,Yes,,,,,Yes,,Yes,,,,Fort York-Liberty Village
8/23/2006 8:00:00 AM,954,,Toronto and East York,43.633245,-79.42779,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,50 to 54,,,,,Yes,,,,,Yes,,Yes,,,,Fort York-Liberty Village
8/24/2006 8:00:00 AM,2130,Major Arterial,Scarborough,43.831045,-79.27519,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,,,Yes,,Yes,,,,,,,,,,,Milliken
8/3/2006 8:00:00 AM,1831,Major Arterial,North York,43.762045,-79.40829,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,,Yes,,Yes,,,,,,,Yes,,,,Avondale
8/3/2006 8:00:00 AM,1831,Major Arterial,North York,43.762045,-79.40829,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,,Yes,,Yes,,,,,,,Yes,,,,Avondale
8/3/2006 8:00:00 AM,1831,Major Arterial,North York,43.762045,-79.40829,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,,,Yes,,,,Avondale
8/1/2006 8:00:00 AM,1838,Local,Etobicoke York,43.730645,-79.57539,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,70 to 74,,,,Yes,Yes,,,,,,,Yes,,,,Rexdale-Kipling
8/7/2006 8:00:00 AM,2330,Major Arterial,Toronto and East York,43.646145,-79.39179,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,,,Yes,,Yes,,,,,,,Yes,,,,Wellington Place
8/5/2006 8:00:00 AM,330,Major Arterial,Toronto and East York,43.646245,-79.39149,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Vehicle Owner,unknown,,,,,Yes,,,,,Yes,,Yes,,,,Wellington Place
8/5/2006 8:00:00 AM,330,Major Arterial,Toronto and East York,43.646245,-79.39149,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Passenger,0 to 4,,,,,Yes,,,,,Yes,,Yes,,,,Wellington Place
8/5/2006 8:00:00 AM,330,Major Arterial,Toronto and East York,43.646245,-79.39149,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Driver,35 to 39,,,,,Yes,,,,,Yes,,Yes,,,,Wellington Place
8/8/2006 8:00:00 AM,916,Major Arterial,Etobicoke York,43.721145,-79.57119,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,,,Yes,,Yes,,,,,,,,,,,Rexdale-Kipling
8/29/2006 8:00:00 AM,921,Major Arterial,Etobicoke York,43.753345,-79.48849,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,,,Yes,,Yes,,,,,,,,,,,York University Heights
8/10/2006 8:00:00 AM,1826,Major Arterial,North York,43.808945,-79.35899,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,,,,Yes,Yes,,,,,,,Yes,,,,Hillcrest Village
8/10/2006 8:00:00 AM,1836,Major Arterial,Scarborough,43.731545,-79.22519,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,,,,Yes,Yes,,,,,,,,,,,Cliffcrest
8/9/2006 8:00:00 AM,1825,Minor Arterial,Toronto and East York,43.699945,-79.40409,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,,,,,Yes,,,,,,,Yes,,,,Yonge-Eglinton
8/9/2006 8:00:00 AM,1825,Minor Arterial,Toronto and East York,43.699945,-79.40409,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,,,,,Yes,,,,,,,Yes,,,,Yonge-Eglinton
8/12/2006 8:00:00 AM,236,Minor Arterial,Toronto and East York,43.665745,-79.38099,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,,Yes,,Yes,,,,,,,,,,,Church-Wellesley
8/15/2006 8:00:00 AM,1550,Major Arterial,Toronto and East York,43.654545,-79.36949,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,,,Yes,,,Yes,,,,,,,,,Moss Park
8/15/2006 8:00:00 AM,1550,Major Arterial,Toronto and East York,43.654545,-79.36949,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,40 to 44,,,,Yes,,,Yes,,,,,,,,,Moss Park
9/2/2006 8:00:00 AM,315,Minor Arterial,Toronto and East York,43.649245,-79.37409,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,,,,Yes,,,,,Yes,Yes,Yes,,,,Downtown Yonge East
9/2/2006 8:00:00 AM,315,Minor Arterial,Toronto and East York,43.649245,-79.37409,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,,,,,Yes,,,,,Yes,Yes,Yes,,,,Downtown Yonge East
9/2/2006 8:00:00 AM,1255,Minor Arterial,Etobicoke York,43.659945,-79.58329,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,,,,Yes,,,,,,,,,,Yes,Eringate-Centennial-West Deane
9/2/2006 8:00:00 AM,1255,Minor Arterial,Etobicoke York,43.659945,-79.58329,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,40 to 44,,,,,Yes,,,,,,,,,,Yes,Eringate-Centennial-West Deane
8/17/2006 8:00:00 AM,2144,Major Arterial,Toronto and East York,43.649145,-79.39449,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,,,,,,,,,,,,Wellington Place
8/17/2006 8:00:00 AM,2144,Major Arterial,Toronto and East York,43.649145,-79.39449,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,,,,,,,,,,,,Wellington Place
9/5/2006 8:00:00 AM,1115,Major Arterial,Toronto and East York,43.676345,-79.45059,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,50 to 54,,,,,Yes,,,,,Yes,,Yes,,,,Corso Italia-Davenport
9/5/2006 8:00:00 AM,1115,Major Arterial,Toronto and East York,43.676345,-79.45059,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,unknown,,,,,Yes,,,,,Yes,,Yes,,,,Corso Italia-Davenport
9/5/2006 8:00:00 AM,1115,Major Arterial,Toronto and East York,43.676345,-79.45059,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,,Yes,,,,,Yes,,Yes,,,,Corso Italia-Davenport
9/5/2006 8:00:00 AM,1115,Major Arterial,Toronto and East York,43.676345,-79.45059,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,,,,,Yes,,,,,Yes,,Yes,,,,Corso Italia-Davenport
7/30/2006 8:00:00 AM,1435,Major Arterial,North York,43.799645,-79.35409,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,,,,,Yes,,,,,Yes,,,,,,Hillcrest Village
7/30/2006 8:00:00 AM,1435,Major Arterial,North York,43.799645,-79.35409,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,,,,Yes,,,,,Yes,,,,,,Hillcrest Village
7/30/2006 8:00:00 AM,1435,Major Arterial,North York,43.799645,-79.35409,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,,,,,Yes,,,,,Yes,,,,,,Hillcrest Village
7/30/2006 8:00:00 AM,1435,Major Arterial,North York,43.799645,-79.35409,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Other Property Owner,unknown,,,,,Yes,,,,,Yes,,,,,,Hillcrest Village
8/15/2006 8:00:00 AM,1405,Major Arterial,Scarborough,43.836545,-79.25119,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,,,,,Yes,,,,,,,,,,,Milliken
8/15/2006 8:00:00 AM,1405,Major Arterial,Scarborough,43.836545,-79.25119,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,,,,,Yes,,,,,,,,,,,Milliken
8/15/2006 8:00:00 AM,1813,Local,Scarborough,43.767545,-79.18169,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,,Yes,,Yes,,,,,,,,,,,West Hill
8/18/2006 8:00:00 AM,2115,Major Arterial,Toronto and East York,43.667345,-79.40069,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,,,,Yes,Yes,,,,,,,,,,,Annex
7/20/2006 8:00:00 AM,1624,Minor Arterial,Scarborough,43.784045,-79.25269,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,,,,,Agincourt South-Malvern West
7/20/2006 8:00:00 AM,1624,Minor Arterial,Scarborough,43.784045,-79.25269,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,,,,,Agincourt South-Malvern West
9/8/2006 8:00:00 AM,1025,Major Arterial,Scarborough,43.782545,-79.20499,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,35 to 39,,,Yes,,,,,Yes,,Yes,,,,,,Morningside
9/8/2006 8:00:00 AM,1025,Major Arterial,Scarborough,43.782545,-79.20499,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,,,,Yes,,Yes,,,,,,Morningside
9/8/2006 8:00:00 AM,1025,Major Arterial,Scarborough,43.782545,-79.20499,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,,,Yes,,,,,Yes,,Yes,,,,,,Morningside
9/9/2006 8:00:00 AM,19,Major Arterial,Toronto and East York,43.682345,-79.32829,At Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,,,Yes,,Yes,,,,,Yes,,,,,,Greenwood-Coxwell
9/9/2006 8:00:00 AM,19,Major Arterial,Toronto and East York,43.682345,-79.32829,At Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,,Yes,,Yes,,,,,Yes,,,,,,Greenwood-Coxwell
8/17/2006 8:00:00 AM,1725,Major Arterial,Scarborough,43.840445,-79.23489,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,unknown,,,,,Yes,,,,,,,,,,,NSA
8/17/2006 8:00:00 AM,2256,Collector,Scarborough,43.772345,-79.16079,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,,,Yes,,Yes,,West Hill
8/21/2006 8:00:00 AM,850,Major Arterial,Scarborough,43.797145,-79.30519,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,,Yes,,Yes,,,,,,,,,,,East L'Amoreaux
8/20/2006 8:00:00 AM,1513,Major Arterial,Toronto and East York,43.641245,-79.43309,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,,,,,Yes,Yes,,,,,,,,,,South Parkdale
5/19/2020 8:00:00 AM,920,Minor Arterial,Toronto and East York,43.660987,-79.340053,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,,,,,Yes,,,Yes,,,,,,,Yes,South Riverdale
8/22/2006 8:00:00 AM,1104,Local,Scarborough,43.714545,-79.23159,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,,,,Yes,,,,,,Yes,Yes,,,Yes,Cliffcrest
8/24/2006 8:00:00 AM,600,Major Arterial,Toronto and East York,43.650145,-79.39119,,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,,,,Yes,Kensington-Chinatown
8/24/2006 8:00:00 AM,600,Major Arterial,Toronto and East York,43.650145,-79.39119,,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,,,,Yes,Kensington-Chinatown
8/24/2006 8:00:00 AM,2126,Collector,Etobicoke York,43.690745,-79.58729,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,,Yes,,,,,,Yes,Yes,,Yes,,West Humber-Clairville
8/24/2006 8:00:00 AM,2126,Collector,Etobicoke York,43.690745,-79.58729,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,45 to 49,,,,,Yes,,,,,,Yes,Yes,,Yes,,West Humber-Clairville
9/12/2006 8:00:00 AM,2208,Local,Toronto and East York,43.634345,-79.43769,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,45 to 49,,,Yes,,Yes,,,,,Yes,,,,,,South Parkdale
9/12/2006 8:00:00 AM,2208,Local,Toronto and East York,43.634345,-79.43769,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,,,Yes,,Yes,,,,,Yes,,,,,,South Parkdale
9/12/2006 8:00:00 AM,2208,Local,Toronto and East York,43.634345,-79.43769,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,unknown,,,Yes,,Yes,,,,,Yes,,,,,,South Parkdale
9/12/2006 8:00:00 AM,2208,Local,Toronto and East York,43.634345,-79.43769,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,,Yes,,Yes,,,,,Yes,,,,,,South Parkdale
9/12/2006 8:00:00 AM,2208,Local,Toronto and East York,43.634345,-79.43769,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,0 to 4,,,Yes,,Yes,,,,,Yes,,,,,,South Parkdale
9/12/2006 8:00:00 AM,2208,Local,Toronto and East York,43.634345,-79.43769,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,25 to 29,,,Yes,,Yes,,,,,Yes,,,,,,South Parkdale
9/12/2006 8:00:00 AM,2208,Local,Toronto and East York,43.634345,-79.43769,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,Yes,,,,,,South Parkdale
9/12/2006 8:00:00 AM,2208,Local,Toronto and East York,43.634345,-79.43769,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,,Yes,,Yes,,,,,Yes,,,,,,South Parkdale
9/13/2006 8:00:00 AM,2101,Major Arterial,Etobicoke York,43.644545,-79.56719,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,65 to 69,,,,,Yes,,,,,Yes,,Yes,,,,Etobicoke West Mall
9/13/2006 8:00:00 AM,2101,Major Arterial,Etobicoke York,43.644545,-79.56719,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,15 to 19,,,,,Yes,,,,,Yes,,Yes,,,,Etobicoke West Mall
8/12/2006 8:00:00 AM,958,Collector,Toronto and East York,43.639045,-79.34669,,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,,,Yes,,,Yes,,,,,,,,,South Riverdale
8/12/2006 8:00:00 AM,958,Collector,Toronto and East York,43.639045,-79.34669,,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,45 to 49,,,,Yes,,,Yes,,,,,,,,,South Riverdale
8/26/2006 8:00:00 AM,1536,Local,Toronto and East York,43.671045,-79.45999,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,,,,,Weston-Pelham Park
8/26/2006 8:00:00 AM,2056,Major Arterial,Toronto and East York,43.665045,-79.45459,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,,Yes,,Yes,,,,,,,,,,,Junction-Wallace Emerson
