DATE,TIME,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDCOND,CYCACT,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,HOOD_140,DIVISION
11/30/2007 10:00:00 AM,1814,Major Arterial,North York,43.744045,-79.34529,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,45 to 49,,Other,,,,,,,,Yes,,,,Yes,Yes,Yes,,Yes,,42,42,D33
11/30/2007 10:00:00 AM,1814,Major Arterial,North York,43.744045,-79.34529,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,unknown,,Other,,,,,,,,Yes,,,,Yes,Yes,Yes,,Yes,,42,42,D33
11/30/2007 10:00:00 AM,1814,Major Arterial,North York,43.744045,-79.34529,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,Yes,Yes,,Yes,,42,42,D33
11/30/2007 10:00:00 AM,1814,Major Arterial,North York,43.744045,-79.34529,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,Yes,Yes,,Yes,,42,42,D33
11/30/2007 10:00:00 AM,1814,Major Arterial,North York,43.744045,-79.34529,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,North,"Automobile, Station Wagon",Overtaking,Speed too Fast For Condition,"Ability Impaired, Alcohol",,,,,Yes,,,,Yes,Yes,Yes,,Yes,,42,42,D33
11/29/2007 10:00:00 AM,2357,Minor Arterial,Toronto and East York,43.661945,-79.36699,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,North,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,72,72,D51
11/22/2007 10:00:00 AM,2209,Major Arterial,Etobicoke York,43.746845,-79.58379,At Intersection,Traffic Controller,Clear,Dark,Other,Non-Fatal Injury,Turning Movement,Driver,25 to 29,East,"Automobile, Station Wagon",Turning Left,Other,Normal,,,,,Yes,,Yes,,,,Yes,,,,2,2,D23
11/23/2007 10:00:00 AM,1700,Major Arterial,Scarborough,43.743845,-79.30179,,No Control,Clear,Dusk,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,North,Other,,,,Normal,,Yes,,Yes,,,,,Yes,Yes,,,,119,119,D41
11/23/2007 10:00:00 AM,830,Local,Etobicoke York,43.610545,-79.53779,At Intersection,Stop Sign,Snow,Daylight,Ice,Non-Fatal Injury,Angle,Passenger,55 to 59,,Other,,,,,,,,Yes,,,Yes,Yes,,Yes,,,,20,20,D22
11/23/2007 10:00:00 AM,830,Local,Etobicoke York,43.610545,-79.53779,At Intersection,Stop Sign,Snow,Daylight,Ice,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,Yes,Yes,,Yes,,,,20,20,D22
11/23/2007 10:00:00 AM,830,Local,Etobicoke York,43.610545,-79.53779,At Intersection,Stop Sign,Snow,Daylight,Ice,Non-Fatal Injury,Angle,Driver,55 to 59,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,Yes,,,Yes,Yes,,Yes,,,,20,20,D22
11/14/2007 10:00:00 AM,1825,Major Arterial,Toronto and East York,43.640945,-79.41719,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,West,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,,,,,162,82,D14
12/4/2007 10:00:00 AM,730,Major Arterial,Etobicoke York,43.624645,-79.51519,At Intersection,Stop Sign,Strong wind,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,,,,,16,16,D22
12/4/2007 10:00:00 AM,730,Major Arterial,Etobicoke York,43.624645,-79.51519,At Intersection,Stop Sign,Strong wind,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,East,Other,,,,Inattentive,,Yes,,Yes,,,,,,,,,,16,16,D22
11/24/2007 10:00:00 AM,2352,Major Arterial,Toronto and East York,43.674145,-79.46039,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,South,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,91,91,D12
11/19/2007 10:00:00 AM,1937,Major Arterial,Toronto and East York,43.674745,-79.39289,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,South,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,95,95,D53
11/21/2007 10:00:00 AM,1100,Major Arterial,Toronto and East York,43.643845,-79.40329,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,Other,,,,,,,Yes,Yes,,,,,,,,,,162,82,D14
11/21/2007 10:00:00 AM,1100,Major Arterial,Toronto and East York,43.643845,-79.40329,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,East,Bicycle,Going Ahead,,,,Other,,Yes,Yes,,,,,,,,,,162,82,D14
12/6/2007 10:00:00 AM,1755,Minor Arterial,Toronto and East York,43.649645,-79.45039,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,South,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,87,87,D11
12/10/2007 10:00:00 AM,1806,Minor Arterial,Etobicoke York,43.752245,-79.59929,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,West,Other,,,,Inattentive,,Yes,,Yes,,,,,,,,,,1,1,D23
11/29/2007 10:00:00 AM,1742,Minor Arterial,Scarborough,43.720845,-79.24149,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,South,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,123,123,D41
11/28/2007 10:00:00 AM,805,Minor Arterial,Toronto and East York,43.688945,-79.43939,,No Control,Clear,Daylight,Ice,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,South,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,107,107,D13
12/3/2007 10:00:00 AM,1250,Major Arterial,North York,43.807645,-79.35749,,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Passenger,85 to 89,,Other,,,,,,,,Yes,,,,Yes,,Yes,,,,48,48,D33
12/3/2007 10:00:00 AM,1250,Major Arterial,North York,43.807645,-79.35749,,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,45 to 49,South,"Automobile, Station Wagon",Going Ahead,Following too Close,Inattentive,,,,,Yes,,,,Yes,,Yes,,,,48,48,D33
12/3/2007 10:00:00 AM,1250,Major Arterial,North York,43.807645,-79.35749,,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,35 to 39,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,,,Yes,,Yes,,,,48,48,D33
11/7/2007 10:00:00 AM,1130,Major Arterial,North York,43.700045,-79.42989,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,,,,,106,106,D13
11/7/2007 10:00:00 AM,1130,Major Arterial,North York,43.700045,-79.42989,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,North,Other,,,,Inattentive,,Yes,,Yes,,,,,,,,,,106,106,D13
11/15/2007 10:00:00 AM,724,Major Arterial,Etobicoke York,43.594345,-79.53399,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,,,,,19,19,D22
11/15/2007 10:00:00 AM,724,Major Arterial,Etobicoke York,43.594345,-79.53399,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,North,Other,,,,Inattentive,,Yes,,Yes,,,,,,,,,,19,19,D22
11/17/2007 10:00:00 AM,205,Local,Scarborough,43.787645,-79.17039,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,134,134,D43
11/17/2007 10:00:00 AM,205,Local,Scarborough,43.787645,-79.17039,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,North,"Automobile, Station Wagon",Other,Other,Unknown,,,Yes,,Yes,,,,,,,,,,134,134,D43
11/21/2007 10:00:00 AM,1925,Minor Arterial,Toronto and East York,43.673745,-79.31969,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,65,65,D55
12/12/2007 10:00:00 AM,1247,Major Arterial,Etobicoke York,43.671145,-79.47359,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,90,90,D11
12/16/2007 10:00:00 AM,58,,North York,43.743645,-79.33259,,No Control,Snow,Dark,Loose Snow,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,149,45,D33
12/16/2007 10:00:00 AM,58,,North York,43.743645,-79.33259,,No Control,Snow,Dark,Loose Snow,Non-Fatal Injury,SMV Other,Driver,20 to 24,South,"Automobile, Station Wagon",Going Ahead,Lost control,Normal,,,,,Yes,,,,,,,,,,149,45,D33
12/11/2007 10:00:00 AM,630,Major Arterial,Etobicoke York,43.683145,-79.54049,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,East,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,7,7,D23
11/28/2007 10:00:00 AM,845,Major Arterial,Etobicoke York,43.667445,-79.49059,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,5 to 9,South,Other,,,,Inattentive,,Yes,,Yes,,,,,,,,,,111,111,D12
11/29/2007 10:00:00 AM,144,Major Arterial,Toronto and East York,43.652345,-79.38239,At Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,SMV Other,Passenger,20 to 24,,Other,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,170,76,D52
12/2/2007 10:00:00 AM,258,Major Arterial,Toronto and East York,43.674345,-79.39819,,No Control,Snow,Dark,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,Yes,Yes,,Yes,,95,95,D53
12/2/2007 10:00:00 AM,258,Major Arterial,Toronto and East York,43.674345,-79.39819,,No Control,Snow,Dark,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,East,Other,,,,Normal,,Yes,,Yes,,,,,Yes,Yes,,Yes,,95,95,D53
12/4/2007 10:00:00 AM,1250,Major Arterial,Toronto and East York,43.672845,-79.38789,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,,,Yes,,,,,,,,95,95,D53
12/4/2007 10:00:00 AM,1250,Major Arterial,Toronto and East York,43.672845,-79.38789,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Unknown,Other,,,,Normal,,Yes,,,,Yes,,,,,,,,95,95,D53
6/1/2020 8:00:00 AM,1857,Major Arterial,Scarborough,43.791255,-79.313541,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,,,,,,,,,,Yes,,,,Yes,,,,,,147,117,D42
6/1/2020 8:00:00 AM,1857,Major Arterial,Scarborough,43.791255,-79.313541,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,,,,,,,,,,Yes,,,,Yes,,,,,,147,117,D42
12/23/2007 10:00:00 AM,135,Major Arterial,Toronto and East York,43.690345,-79.29209,,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,,Other,Other,,,,,Yes,,Yes,,,,,,,,,,61,61,D55
12/23/2007 10:00:00 AM,1905,Major Arterial,Toronto and East York,43.662945,-79.37689,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,East,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,71,71,D51
12/14/2007 10:00:00 AM,2057,Major Arterial,Toronto and East York,43.641045,-79.43449,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,South,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,86,86,D11
12/27/2007 10:00:00 AM,904,Major Arterial,Scarborough,43.759045,-79.22839,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,,Other,Other,,,,,Yes,,Yes,,,,,,,,,,141,137,D43
12/17/2007 10:00:00 AM,1232,Major Arterial,Etobicoke York,43.692845,-79.57149,,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Angle,Passenger,5 to 9,,Other,,,,,,,,Yes,,,,Yes,,Yes,Yes,,,1,1,D23
12/17/2007 10:00:00 AM,1232,Major Arterial,Etobicoke York,43.692845,-79.57149,,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Angle,Driver,45 to 49,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,,Yes,Yes,,,1,1,D23
11/25/2007 10:00:00 AM,2045,Minor Arterial,Toronto and East York,43.643245,-79.39199,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,North,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,165,77,D52
12/16/2007 10:00:00 AM,1800,Major Arterial,Etobicoke York,43.699745,-79.547989,,Stop Sign,Snow,Dark,Packed Snow,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,6,6,D23
12/16/2007 10:00:00 AM,1800,Major Arterial,Etobicoke York,43.699745,-79.547989,,Stop Sign,Snow,Dark,Packed Snow,Non-Fatal Injury,Turning Movement,Driver,30 to 34,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,,,,,6,6,D23
12/16/2007 10:00:00 AM,1222,Major Arterial,Etobicoke York,43.737045,-79.59059,,No Control,Snow,Daylight,Packed Snow,Non-Fatal Injury,Approaching,Driver,25 to 29,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,,,,,2,2,D23
12/28/2007 10:00:00 AM,1455,Major Arterial,Etobicoke York,43.675945,-79.47039,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,90,90,D12
12/28/2007 10:00:00 AM,1455,Major Arterial,Etobicoke York,43.675945,-79.47039,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Passenger,35 to 39,,Other,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,90,90,D12
12/8/2007 10:00:00 AM,1949,Major Arterial,Scarborough,43.741545,-79.29319,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Driver,60 to 64,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,,,Yes,,119,119,D41
12/10/2007 10:00:00 AM,1700,Collector,Etobicoke York,43.705945,-79.48749,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,Yes,,,,30,30,D12
12/10/2007 10:00:00 AM,1700,Collector,Etobicoke York,43.705945,-79.48749,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Approaching,Driver,35 to 39,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,Yes,,,,30,30,D12
12/13/2007 10:00:00 AM,935,Major Arterial,Toronto and East York,43.709345,-79.29619,,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,East,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,120,120,D41
12/20/2007 10:00:00 AM,455,Major Arterial,Toronto and East York,43.644545,-79.38219,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,West,Other,,,,Unknown,,Yes,,Yes,,,,,,,,,,165,77,D52
12/21/2007 10:00:00 AM,525,Major Arterial,North York,43.732445,-79.45729,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,,Other,,,,,,,,Yes,,Yes,,Yes,,,,,,155,26,D32
12/21/2007 10:00:00 AM,525,Major Arterial,North York,43.732445,-79.45729,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Other,unknown,,Other,,,,,,,,Yes,,Yes,,Yes,,,,,,155,26,D32
12/21/2007 10:00:00 AM,525,Major Arterial,North York,43.732445,-79.45729,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Other Property Owner,unknown,,Other,,,,,,,,Yes,,Yes,,Yes,,,,,,155,26,D32
12/21/2007 10:00:00 AM,525,Major Arterial,North York,43.732445,-79.45729,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,Yes,,Yes,,,,,,155,26,D32
12/21/2007 10:00:00 AM,525,Major Arterial,North York,43.732445,-79.45729,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Truck Driver,60 to 64,East,Truck - Open,Turning Right,Improper Turn,Normal,,,,,Yes,,Yes,,Yes,,,,,,155,26,D32
12/29/2007 10:00:00 AM,2158,Major Arterial,Toronto and East York,43.686145,-79.31069,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,,Other,Other,,,,,Yes,,Yes,,,,,,,,,,62,62,D55
1/11/2008 10:00:00 AM,820,Local,Etobicoke York,43.722345,-79.51489,At Intersection,Stop Sign,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,East,Other,,,,Inattentive,,Yes,,Yes,,,,,,Yes,,,,154,26,D31
12/27/2007 10:00:00 AM,3,Major Arterial,North York,43.728845,-79.30439,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,,,,,,43,43,D33
12/27/2007 10:00:00 AM,3,Major Arterial,North York,43.728845,-79.30439,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,,Other,,,,,,,,Yes,,,,Yes,,,,,,43,43,D33
12/27/2007 10:00:00 AM,3,Major Arterial,North York,43.728845,-79.30439,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,,,,,,43,43,D33
12/31/2007 10:00:00 AM,647,Major Arterial,Etobicoke York,43.773345,-79.53179,At Intersection,Traffic Signal,Snow,Dark,Loose Snow,Non-Fatal Injury,Sideswipe,Driver,45 to 49,East,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal,,,,,Yes,,,,,Yes,Yes,,,,NSA,NSA,NSA
1/14/2008 10:00:00 AM,2232,Local,Scarborough,43.749845,-79.23979,,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Passenger,20 to 24,,Other,,,,,,,,Yes,,,,Yes,,,,Yes,,157,127,D43
1/14/2008 10:00:00 AM,2232,Local,Scarborough,43.749845,-79.23979,,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,,,,Yes,,157,127,D43
12/31/2007 10:00:00 AM,1510,Major Arterial,Etobicoke York,43.734045,-79.56389,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,South,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal,,,,,Yes,,,,,,Yes,,,,3,3,D23
1/15/2008 10:00:00 AM,652,Minor Arterial,Etobicoke York,43.682045,-79.47199,At Intersection,No Control,Snow,"Dusk, artificial",Slush,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,South,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,110,110,D12
12/29/2007 10:00:00 AM,1303,Local,Scarborough,43.775645,-79.30289,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,25 to 29,,Other,,,,,,,,Yes,,,,Yes,,Yes,,,,118,118,D42
12/29/2007 10:00:00 AM,1303,Local,Scarborough,43.775645,-79.30289,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,,Yes,,,,118,118,D42
1/3/2008 10:00:00 AM,1623,Major Arterial,North York,43.711045,-79.37719,,Traffic Signal,Snow,Daylight,Loose Snow,Non-Fatal Injury,Rear End,Driver,60 to 64,South,"Automobile, Station Wagon",Stopped,Lost control,Normal,,,,,Yes,,,,,,,,,,99,99,D53
1/4/2008 10:00:00 AM,1540,Major Arterial,North York,43.755045,-79.35029,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,15 to 19,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,,,,,42,42,D33
1/16/2008 10:00:00 AM,950,Major Arterial,Etobicoke York,43.714745,-79.53669,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,65 to 69,North,"Automobile, Station Wagon",Going Ahead,Wrong Way on One Way Road,Unknown,,,,,Yes,,,,,,,,,,23,23,D31
1/7/2008 10:00:00 AM,1803,Collector,North York,43.718345,-79.33139,,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,East,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,44,44,D55
1/7/2008 10:00:00 AM,1730,Local,Scarborough,43.794945,-79.29049,At Intersection,Stop Sign,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,South,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,118,118,D42
1/16/2008 10:00:00 AM,1608,Major Arterial,Scarborough,43.791045,-79.29169,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,90 to 94,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Medical or Physical Disability,,,,,Yes,,,,,,Yes,Yes,,Yes,118,118,D42
1/17/2008 10:00:00 AM,1750,Major Arterial,North York,43.782845,-79.40149,At Intersection,No Control,Snow,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,Yes,,Yes,,,,,,,,,,152,50,D32
1/17/2008 10:00:00 AM,1750,Major Arterial,North York,43.782845,-79.40149,At Intersection,No Control,Snow,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,South,Other,,,,Unknown,,Yes,,Yes,,,,,,,,,,152,50,D32
1/17/2008 10:00:00 AM,1957,,Toronto and East York,43.681845,-79.36239,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Sideswipe,Driver,20 to 24,North,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,Normal,,,,,Yes,,,,,,Yes,,,,57,57,D55
1/17/2008 10:00:00 AM,1957,,Toronto and East York,43.681845,-79.36239,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Sideswipe,Driver,30 to 34,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,Yes,,,,57,57,D55
1/11/2008 10:00:00 AM,944,Major Arterial,North York,43.793545,-79.33699,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,North,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,46,46,D33
1/11/2008 10:00:00 AM,1840,Collector,Scarborough,43.796745,-79.23579,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,Yes,,,,145,132,D42
1/11/2008 10:00:00 AM,1840,Collector,Scarborough,43.796745,-79.23579,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,East,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,145,132,D42
12/10/2007 10:00:00 AM,1657,Major Arterial,Etobicoke York,43.711045,-79.50599,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,Yes,,Yes,,Yes,,,,23,23,D12
12/10/2007 10:00:00 AM,1657,Major Arterial,Etobicoke York,43.711045,-79.50599,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,Yes,,Yes,,Yes,,,,23,23,D12
12/10/2007 10:00:00 AM,1657,Major Arterial,Etobicoke York,43.711045,-79.50599,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,Yes,,Yes,,Yes,,,,23,23,D12
12/10/2007 10:00:00 AM,1657,Major Arterial,Etobicoke York,43.711045,-79.50599,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,Yes,,Yes,,Yes,,,,23,23,D12
12/10/2007 10:00:00 AM,1657,Major Arterial,Etobicoke York,43.711045,-79.50599,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,60 to 64,,Other,,,,,,,,Yes,,Yes,,Yes,,Yes,,,,23,23,D12
12/10/2007 10:00:00 AM,1657,Major Arterial,Etobicoke York,43.711045,-79.50599,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,70 to 74,East,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal,,,,,Yes,,Yes,,Yes,,Yes,,,,23,23,D12
12/10/2007 10:00:00 AM,1657,Major Arterial,Etobicoke York,43.711045,-79.50599,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,Yes,,Yes,,Yes,,,,23,23,D12
